item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001014,ORD00407,PROD00421,7,248.2,0.0
ITEM001015,ORD00407,PROD00369,1,131.46,40.0
ITEM001016,ORD00408,PROD00165,2,456.96,30.0
ITEM001017,ORD00408,PROD00012,6,412.98,0.0
ITEM001018,ORD00408,PROD00155,5,207.34,0.0
ITEM001022,ORD00410,PROD00305,1,359.82,40.0
ITEM001023,ORD00410,PROD00444,3,565.12,0.0
ITEM001024,ORD00410,PROD00139,2,594.04,25.0
ITEM001025,ORD00411,PROD00471,7,228.32,0.0
ITEM001026,ORD00411,PROD00316,4,544.23,0.0
ITEM001027,ORD00412,PROD00160,7,712.32,5.0
ITEM001028,ORD00412,PROD00168,5,293.71,5.0
ITEM001029,ORD00412,PROD00057,3,282.9,5.0
ITEM001030,ORD00412,PROD00433,8,507.13,0.0
ITEM001031,ORD00413,PROD00456,6,408.0,0.0
ITEM001032,ORD00413,PROD00217,1,456.46,0.0
ITEM001033,ORD00413,PROD00386,7,91.33,0.0
ITEM001034,ORD00413,PROD00211,3,612.35,0.0
ITEM001035,ORD00414,PROD00191,7,67.66,0.0
ITEM001036,ORD00414,PROD00305,5,370.72,0.0
ITEM001037,ORD00414,PROD00498,3,664.16,50.0
ITEM001038,ORD00415,PROD00403,7,153.43,0.0
ITEM001039,ORD00415,PROD00168,5,336.34,15.0
ITEM001040,ORD00415,PROD00162,6,633.1,0.0
ITEM001041,ORD00416,PROD00293,5,22.2,40.0
ITEM001043,ORD00418,PROD00402,3,266.32,0.0
ITEM001044,ORD00418,PROD00149,7,449.1,15.0
ITEM001045,ORD00418,PROD00118,1,335.32,10.0
ITEM001046,ORD00418,PROD00439,3,171.05,0.0
ITEM001051,ORD00420,PROD00031,1,497.49,0.0
ITEM001052,ORD00420,PROD00203,8,313.55,0.0
ITEM001053,ORD00420,PROD00448,6,345.81,5.0
ITEM001054,ORD00420,PROD00477,8,121.69,15.0
ITEM001055,ORD00421,PROD00327,2,695.02,0.0
ITEM001056,ORD00421,PROD00085,5,226.32,20.0
ITEM001057,ORD00422,PROD00117,7,269.81,0.0
ITEM001058,ORD00422,PROD00237,3,377.11,0.0
ITEM001059,ORD00422,PROD00264,3,294.64,0.0
ITEM001060,ORD00423,PROD00258,5,599.9,15.0
ITEM001061,ORD00423,PROD00025,7,70.55,15.0
ITEM001062,ORD00424,PROD00174,4,451.15,0.0
ITEM001063,ORD00424,PROD00072,3,446.83,50.0
ITEM001064,ORD00424,PROD00395,8,314.18,5.0
ITEM001065,ORD00424,PROD00231,7,338.28,0.0
ITEM001066,ORD00425,PROD00331,3,594.32,0.0
ITEM001067,ORD00425,PROD00445,7,320.09,20.0
ITEM001068,ORD00425,PROD00182,1,391.17,0.0
ITEM001069,ORD00426,PROD00493,1,314.72,10.0
ITEM001070,ORD00426,PROD00017,4,57.2,0.0
ITEM001071,ORD00426,PROD00425,4,71.0,0.0
ITEM001072,ORD00426,PROD00157,2,113.71,20.0
ITEM001073,ORD00427,PROD00243,2,620.85,0.0
ITEM001074,ORD00427,PROD00089,5,266.82,50.0
ITEM001075,ORD00427,PROD00135,4,20.88,30.0
ITEM001076,ORD00427,PROD00034,4,368.69,5.0
ITEM001077,ORD00428,PROD00329,6,150.08,0.0
ITEM001078,ORD00429,PROD00275,5,598.12,25.0
ITEM001079,ORD00429,PROD00291,3,251.28,25.0
ITEM001080,ORD00430,PROD00157,6,155.06,20.0
ITEM001082,ORD00432,PROD00442,7,659.08,0.0
ITEM001083,ORD00433,PROD00464,4,173.94,0.0
ITEM001084,ORD00433,PROD00121,2,11.78,0.0
ITEM001085,ORD00434,PROD00016,3,309.92,0.0
ITEM001086,ORD00434,PROD00089,1,288.87,0.0
ITEM001087,ORD00434,PROD00109,2,290.99,0.0
ITEM001088,ORD00434,PROD00095,-1,465.22,20.0
ITEM001089,ORD00435,PROD00223,1,226.14,0.0
ITEM001090,ORD00435,PROD00324,8,457.45,0.0
ITEM001091,ORD00435,PROD00281,5,319.12,0.0
ITEM001092,ORD00435,PROD00048,4,609.23,0.0
ITEM001093,ORD00436,PROD00333,2,484.73,20.0
ITEM001094,ORD00436,PROD00142,3,512.23,0.0
ITEM001095,ORD00436,PROD00444,6,668.28,5.0
ITEM001097,ORD00438,PROD00190,5,636.86,50.0
ITEM001098,ORD00439,PROD00428,1,36.11,0.0
ITEM001099,ORD00439,PROD00222,7,368.8,0.0
ITEM001100,ORD00439,PROD00007,7,566.42,0.0
ITEM001101,ORD00439,PROD00045,4,507.98,0.0
ITEM001102,ORD00440,PROD00278,7,377.19,50.0
ITEM001103,ORD00440,PROD00396,1,42.85,0.0
ITEM001104,ORD00440,PROD00288,7,402.7,0.0
ITEM001105,ORD00440,PROD00284,7,233.21,5.0
ITEM001106,ORD00441,PROD00277,2,333.06,50.0
ITEM001107,ORD00441,PROD00401,6,626.81,20.0
ITEM001108,ORD00442,PROD00186,2,638.0,5.0
ITEM001109,ORD00442,PROD00355,-3,358.42,0.0
ITEM001110,ORD00443,PROD00452,6,495.97,40.0
ITEM001111,ORD00443,PROD00195,2,244.18,0.0
ITEM001112,ORD00443,PROD00484,6,15.02,50.0
ITEM001113,ORD00443,PROD00185,6,406.49,0.0
ITEM001114,ORD00444,PROD00234,2,93.98,0.0
ITEM001115,ORD00444,PROD00152,3,623.74,0.0
ITEM001116,ORD00444,PROD00345,3,468.43,25.0
ITEM001117,ORD00444,PROD00207,7,25.13,0.0
ITEM001118,ORD00445,PROD00172,2,47.26,15.0
ITEM001119,ORD00445,PROD00370,5,105.95,0.0
ITEM001120,ORD00445,PROD00284,5,249.29,5.0
ITEM001121,ORD00445,PROD00164,-3,623.48,0.0
ITEM001122,ORD00446,PROD00433,8,536.75,5.0
ITEM001123,ORD00446,PROD00481,2,674.44,0.0
ITEM001124,ORD00447,PROD00210,1,459.9,0.0
ITEM001125,ORD00447,PROD00070,8,143.7,0.0
ITEM001126,ORD00447,PROD00471,6,239.2,15.0
ITEM001127,ORD00448,PROD00030,3,308.81,0.0
ITEM001128,ORD00449,PROD00124,7,39.58,50.0
ITEM001129,ORD00449,PROD00004,1,82.66,40.0
ITEM001130,ORD00449,PROD00047,6,341.63,20.0
ITEM001131,ORD00449,PROD00454,2,68.67,0.0
ITEM001132,ORD00450,PROD00381,8,50.82,0.0
ITEM001133,ORD00451,PROD00023,2,312.19,0.0
ITEM001134,ORD00451,PROD00349,8,368.55,30.0
ITEM001135,ORD00452,PROD00450,5,62.73,0.0
ITEM001136,ORD00453,PROD00117,3,301.68,0.0
ITEM001137,ORD00453,PROD00212,4,209.08,0.0
ITEM001138,ORD00453,PROD00068,5,405.24,20.0
ITEM001139,ORD00454,PROD00492,3,158.81,0.0
ITEM001143,ORD00456,PROD00225,4,566.82,50.0
ITEM001144,ORD00456,PROD00272,5,482.06,0.0
ITEM001145,ORD00456,PROD00382,4,393.37,0.0
ITEM001146,ORD00457,PROD00457,4,602.99,50.0
ITEM001147,ORD00457,PROD00410,5,552.28,0.0
ITEM001148,ORD00457,PROD00025,1,78.18,0.0
ITEM001149,ORD00458,PROD00361,6,12.23,0.0
ITEM001150,ORD00458,PROD00041,7,492.38,0.0
ITEM001151,ORD00458,PROD00374,1,582.12,0.0
ITEM001152,ORD00459,PROD00055,5,331.41,25.0
ITEM001153,ORD00459,PROD00053,2,266.6,50.0
ITEM001154,ORD00459,PROD00399,7,159.08,40.0
ITEM001155,ORD00460,PROD00169,8,214.93,0.0
ITEM001156,ORD00460,PROD00360,1,187.28,10.0
ITEM001157,ORD00461,PROD00419,5,509.97,0.0
ITEM001158,ORD00461,PROD00091,2,220.2,0.0
ITEM001159,ORD00461,PROD00462,6,142.85,0.0
ITEM001160,ORD00462,PROD00441,1,195.92,0.0
ITEM001161,ORD00462,PROD00110,3,664.71,0.0
ITEM001162,ORD00463,PROD00226,6,269.27,0.0
ITEM001163,ORD00463,PROD00490,2,343.17,10.0
ITEM001164,ORD00463,PROD00238,1,24.0,25.0
ITEM001165,ORD00464,PROD00330,4,216.86,5.0
ITEM001166,ORD00464,PROD00005,5,103.38,15.0
ITEM001167,ORD00464,PROD00396,4,44.12,0.0
ITEM001169,ORD00466,PROD00033,5,472.57,40.0
ITEM001170,ORD00466,PROD00335,3,280.16,0.0
ITEM001171,ORD00466,PROD00390,6,542.39,0.0
ITEM001172,ORD00467,PROD00186,1,628.03,40.0
ITEM001174,ORD00469,PROD00245,4,370.18,0.0
ITEM001175,ORD00469,PROD00356,4,655.28,0.0
ITEM001176,ORD00469,PROD00148,6,241.45,0.0
ITEM001177,ORD00469,PROD00202,7,262.95,15.0
ITEM001178,ORD00470,PROD00005,6,82.56,0.0
ITEM001179,ORD00470,PROD00109,6,370.58,10.0
ITEM001180,ORD00470,PROD00147,5,252.36,0.0
ITEM001183,ORD00472,PROD00330,7,285.24,0.0
ITEM001184,ORD00473,PROD00003,7,125.32,0.0
ITEM001185,ORD00473,PROD00078,2,300.56,0.0
ITEM001186,ORD00474,PROD00407,1,54.97,20.0
ITEM001187,ORD00474,PROD00172,8,50.89,0.0
ITEM001190,ORD00476,PROD00453,8,201.34,0.0
ITEM001191,ORD00477,PROD00131,8,220.17,10.0
ITEM001192,ORD00478,PROD00465,2,24.42,10.0
ITEM001193,ORD00479,PROD00093,3,304.11,30.0
ITEM001194,ORD00480,PROD00035,2,51.1,40.0
ITEM001195,ORD00480,PROD00352,2,577.02,25.0
ITEM001196,ORD00481,PROD00109,6,325.81,0.0
ITEM001197,ORD00481,PROD00302,8,408.91,0.0
ITEM001198,ORD00481,PROD00361,7,15.07,0.0
ITEM001199,ORD00481,PROD00026,6,530.88,0.0
ITEM001200,ORD00482,PROD00035,7,54.4,0.0
ITEM001201,ORD00482,PROD00466,3,244.81,0.0
ITEM001202,ORD00483,PROD00444,2,502.33,0.0
ITEM001203,ORD00483,PROD00370,-3,106.71,0.0
ITEM001204,ORD00483,PROD00110,3,618.87,10.0
ITEM001205,ORD00484,PROD00340,1,669.36,0.0
ITEM001206,ORD00484,PROD00250,4,659.74,40.0
ITEM001207,ORD00485,PROD00216,6,46.61,30.0
ITEM001208,ORD00486,PROD00345,1,379.36,5.0
ITEM001209,ORD00487,PROD00480,3,482.43,0.0
ITEM001210,ORD00487,PROD00368,6,174.09,0.0
ITEM001211,ORD00487,PROD00449,6,533.69,0.0
ITEM001212,ORD00488,PROD00258,6,556.0,0.0
ITEM001213,ORD00488,PROD00203,1,286.81,10.0
ITEM001214,ORD00489,PROD00234,7,98.6,0.0
ITEM001215,ORD00489,PROD00276,2,158.9,25.0
ITEM001216,ORD00489,PROD00046,2,540.45,0.0
ITEM001217,ORD00489,PROD00312,3,514.14,40.0
ITEM001218,ORD00490,PROD00484,5,14.21,50.0
ITEM001219,ORD00491,PROD00318,3,491.55,0.0
ITEM001220,ORD00492,PROD00481,-8,557.99,0.0
ITEM001221,ORD00492,PROD00208,6,653.57,0.0
ITEM001222,ORD00493,PROD00236,1,103.78,10.0
ITEM001223,ORD00493,PROD00044,7,406.02,0.0
ITEM001224,ORD00493,PROD00298,5,464.95,0.0
ITEM001225,ORD00493,PROD00495,4,184.65,10.0
ITEM001226,ORD00494,PROD00291,1,239.94,10.0
ITEM001227,ORD00494,PROD00233,3,559.98,0.0
ITEM001228,ORD00495,PROD00046,3,519.17,30.0
ITEM001229,ORD00496,PROD00471,6,259.13,0.0
ITEM001230,ORD00496,PROD00165,3,418.88,0.0
ITEM001231,ORD00497,PROD00274,2,439.71,40.0
ITEM001232,ORD00498,PROD00371,2,557.22,0.0
ITEM001233,ORD00498,PROD00195,4,266.18,10.0
ITEM001234,ORD00499,PROD00485,3,577.38,15.0
ITEM001235,ORD00499,PROD00273,4,415.83,0.0
ITEM001236,ORD00499,PROD00418,4,349.95,15.0
ITEM001237,ORD00500,PROD00208,5,549.59,0.0
ITEM001238,ORD00500,PROD00373,5,312.34,20.0
ITEM001239,ORD00500,PROD00301,5,108.9,50.0
ITEM001240,ORD00500,PROD00485,4,532.27,0.0
ITEM001241,ORD00501,PROD00202,7,252.84,0.0
ITEM001242,ORD00501,PROD00107,3,495.71,0.0
ITEM001243,ORD00501,PROD00190,1,494.35,50.0
ITEM001244,ORD00502,PROD00418,7,390.93,0.0
ITEM001245,ORD00503,PROD00295,5,67.04,0.0
ITEM001246,ORD00503,PROD00437,1,359.71,40.0
ITEM001247,ORD00503,PROD00123,2,537.45,0.0
ITEM001248,ORD00504,PROD00027,5,599.1,0.0
ITEM001249,ORD00504,PROD00127,3,253.88,15.0
ITEM001250,ORD00504,PROD00398,5,569.26,20.0
ITEM001251,ORD00505,PROD00113,8,219.3,40.0
ITEM001252,ORD00505,PROD00016,2,322.22,0.0
ITEM001253,ORD00505,PROD00183,3,426.89,0.0
ITEM001254,ORD00505,PROD00374,2,537.35,0.0
ITEM001255,ORD00506,PROD00081,5,254.77,0.0
ITEM001256,ORD00506,PROD00456,8,431.65,30.0
ITEM001257,ORD00506,PROD00348,2,535.27,10.0
ITEM001258,ORD00507,PROD00355,6,350.4,10.0
ITEM001259,ORD00508,PROD00237,7,365.68,0.0
ITEM001260,ORD00508,PROD00097,1,243.71,40.0
ITEM001261,ORD00508,PROD00474,6,584.13,25.0
ITEM001262,ORD00508,PROD00033,6,464.2,0.0
ITEM001263,ORD00509,PROD00019,3,122.68,30.0
ITEM001264,ORD00510,PROD00034,6,348.69,10.0
ITEM001265,ORD00510,PROD00062,5,138.81,0.0
ITEM001266,ORD00511,PROD00394,7,148.31,5.0
ITEM001267,ORD00512,PROD00085,4,295.02,0.0
ITEM001268,ORD00512,PROD00178,3,462.54,0.0
ITEM001269,ORD00512,PROD00465,3,26.52,20.0
ITEM001270,ORD00512,PROD00402,3,277.9,50.0
ITEM001271,ORD00513,PROD00466,3,219.04,20.0
ITEM001272,ORD00513,PROD00117,4,293.18,10.0
ITEM001273,ORD00514,PROD00148,8,247.39,10.0
ITEM001274,ORD00515,PROD00116,7,354.75,0.0
ITEM001275,ORD00515,PROD00498,7,554.3,0.0
ITEM001276,ORD00515,PROD00500,3,446.77,0.0
ITEM001277,ORD00516,PROD00392,3,30.71,0.0
ITEM001278,ORD00517,PROD00051,2,471.47,0.0
ITEM001279,ORD00518,PROD00458,3,72.68,50.0
ITEM001280,ORD00518,PROD00342,7,568.17,25.0
ITEM001284,ORD00520,PROD00079,3,10.56,30.0
ITEM001285,ORD00520,PROD00324,3,491.59,0.0
ITEM001286,ORD00520,PROD00030,6,338.61,20.0
ITEM001287,ORD00521,PROD00427,8,262.2,0.0
ITEM001288,ORD00521,PROD00438,1,313.72,20.0
ITEM001289,ORD00522,PROD00054,1,193.54,0.0
ITEM001290,ORD00522,PROD00439,5,192.98,15.0
ITEM001291,ORD00522,PROD00077,2,426.35,0.0
ITEM001292,ORD00523,PROD00339,5,49.99,0.0
ITEM001293,ORD00523,PROD00425,6,85.08,0.0
ITEM001294,ORD00523,PROD00142,1,572.73,0.0
ITEM001295,ORD00523,PROD00038,2,230.47,0.0
ITEM001296,ORD00524,PROD00037,6,136.83,0.0
ITEM001297,ORD00524,PROD00292,2,89.01,0.0
ITEM001298,ORD00524,PROD00109,8,333.27,0.0
ITEM001299,ORD00525,PROD00031,1,583.42,0.0
ITEM001300,ORD00525,PROD00087,3,500.52,0.0
ITEM001301,ORD00526,PROD00050,2,57.29,0.0
ITEM001302,ORD00526,PROD00104,7,131.84,20.0
ITEM001303,ORD00526,PROD00273,8,464.76,0.0
ITEM001304,ORD00526,PROD00268,2,423.6,0.0
ITEM001305,ORD00527,PROD00119,3,61.52,30.0
ITEM001306,ORD00527,PROD00392,6,26.22,50.0
ITEM001307,ORD00527,PROD00333,6,533.2,10.0
ITEM001308,ORD00527,PROD00482,5,137.96,30.0
ITEM001309,ORD00528,PROD00169,1,184.66,25.0
ITEM001310,ORD00528,PROD00327,4,602.02,0.0
ITEM001311,ORD00528,PROD00062,6,145.37,20.0
ITEM001312,ORD00528,PROD00414,5,594.03,0.0
ITEM001313,ORD00529,PROD00246,-1,516.86,0.0
ITEM001314,ORD00529,PROD00288,5,371.06,20.0
ITEM001315,ORD00529,PROD00255,8,556.74,40.0
ITEM001316,ORD00530,PROD00418,6,372.02,50.0
ITEM001317,ORD00530,PROD00440,1,489.86,0.0
ITEM001318,ORD00530,PROD00358,4,236.36,15.0
ITEM001319,ORD00530,PROD00290,3,26.24,0.0
ITEM001320,ORD00531,PROD00452,6,485.19,10.0
ITEM001321,ORD00532,PROD00106,6,348.56,10.0
ITEM001322,ORD00532,PROD00189,3,249.93,0.0
ITEM001323,ORD00532,PROD00346,5,108.35,0.0
ITEM001324,ORD00533,PROD00315,6,68.26,0.0
ITEM001325,ORD00533,PROD00145,7,438.72,50.0
ITEM001326,ORD00533,PROD00448,5,446.8,0.0
ITEM001327,ORD00534,PROD00403,5,118.75,0.0
ITEM001328,ORD00534,PROD00476,4,193.36,0.0
ITEM001329,ORD00534,PROD00362,5,264.92,0.0
ITEM001330,ORD00535,PROD00295,7,77.76,0.0
ITEM001331,ORD00535,PROD00347,3,617.33,0.0
ITEM001332,ORD00536,PROD00257,8,78.12,0.0
ITEM001333,ORD00536,PROD00295,5,73.47,0.0
ITEM001334,ORD00536,PROD00496,8,307.11,5.0
ITEM001335,ORD00537,PROD00390,6,433.91,15.0
ITEM001336,ORD00537,PROD00099,7,493.09,0.0
ITEM001337,ORD00537,PROD00300,3,163.23,0.0
ITEM001338,ORD00537,PROD00155,7,192.98,0.0
ITEM001339,ORD00538,PROD00076,4,517.07,10.0
ITEM001340,ORD00539,PROD00055,2,340.28,15.0
ITEM001341,ORD00539,PROD00440,6,501.81,0.0
ITEM001342,ORD00539,PROD00098,6,213.13,5.0
ITEM001343,ORD00540,PROD00498,4,709.11,0.0
ITEM001344,ORD00540,PROD00185,4,436.23,0.0
ITEM001345,ORD00540,PROD00199,2,593.45,0.0
ITEM001346,ORD00540,PROD00190,4,498.8,0.0
ITEM001347,ORD00541,PROD00081,3,317.39,0.0
ITEM001348,ORD00541,PROD00159,3,181.34,0.0
ITEM001349,ORD00541,PROD00056,4,504.04,20.0
ITEM001350,ORD00541,PROD00259,7,539.41,0.0
ITEM001351,ORD00542,PROD00017,6,60.4,25.0
ITEM001352,ORD00543,PROD00196,1,424.4,5.0
ITEM001353,ORD00543,PROD00332,8,336.91,0.0
ITEM001354,ORD00543,PROD00239,1,306.92,5.0
ITEM001355,ORD00544,PROD00117,6,278.31,0.0
ITEM001356,ORD00544,PROD00418,5,416.16,0.0
ITEM001361,ORD00546,PROD00344,8,51.68,20.0
ITEM001362,ORD00547,PROD00073,6,636.59,0.0
ITEM001363,ORD00547,PROD00461,3,585.37,0.0
ITEM001364,ORD00547,PROD00029,3,84.73,25.0
ITEM001365,ORD00547,PROD00395,8,287.8,0.0
ITEM001366,ORD00548,PROD00367,3,285.9,0.0
ITEM001367,ORD00548,PROD00235,1,175.33,10.0
ITEM001368,ORD00548,PROD00339,5,63.37,0.0
ITEM001369,ORD00549,PROD00417,7,634.71,0.0
ITEM001370,ORD00549,PROD00453,2,192.59,0.0
ITEM001371,ORD00549,PROD00326,6,259.12,0.0
ITEM001372,ORD00549,PROD00319,3,491.53,0.0
ITEM001373,ORD00550,PROD00328,8,415.11,30.0
ITEM001374,ORD00550,PROD00076,2,461.27,0.0
ITEM001375,ORD00550,PROD00021,6,532.09,15.0
ITEM001376,ORD00551,PROD00469,3,100.54,0.0
ITEM001377,ORD00551,PROD00322,2,316.2,0.0
ITEM001378,ORD00551,PROD00044,1,344.97,0.0
ITEM001379,ORD00552,PROD00121,7,13.55,5.0
ITEM001380,ORD00553,PROD00233,8,683.37,0.0
ITEM001381,ORD00554,PROD00307,2,517.57,15.0
ITEM001382,ORD00554,PROD00356,6,593.1,5.0
ITEM001383,ORD00555,PROD00053,3,213.64,50.0
ITEM001384,ORD00555,PROD00128,8,323.12,0.0
ITEM001385,ORD00555,PROD00439,3,178.36,0.0
ITEM001386,ORD00555,PROD00348,5,506.45,10.0
ITEM001387,ORD00556,PROD00379,4,139.81,0.0
ITEM001388,ORD00556,PROD00155,1,204.15,20.0
ITEM001389,ORD00557,PROD00007,1,469.43,0.0
ITEM001390,ORD00557,PROD00192,7,490.28,5.0
ITEM001391,ORD00557,PROD00314,6,126.27,20.0
ITEM001392,ORD00558,PROD00320,3,84.99,10.0
ITEM001393,ORD00558,PROD00082,6,421.07,0.0
ITEM001394,ORD00558,PROD00232,8,686.27,0.0
ITEM001395,ORD00559,PROD00291,7,219.16,0.0
ITEM001396,ORD00559,PROD00278,-3,346.53,0.0
ITEM001397,ORD00559,PROD00372,3,665.6,0.0
ITEM001398,ORD00560,PROD00474,7,600.71,0.0
ITEM001399,ORD00560,PROD00163,7,433.16,0.0
ITEM001400,ORD00560,PROD00343,3,418.15,0.0
ITEM001401,ORD00561,PROD00341,3,334.55,0.0
ITEM001402,ORD00561,PROD00172,1,49.8,0.0
ITEM001403,ORD00561,PROD00050,2,58.79,0.0
ITEM001404,ORD00562,PROD00023,4,340.31,0.0
ITEM001405,ORD00563,PROD00091,2,211.39,0.0
ITEM001406,ORD00564,PROD00191,2,70.69,0.0
ITEM001407,ORD00565,PROD00279,8,298.6,0.0
ITEM001408,ORD00565,PROD00005,2,79.09,0.0
ITEM001409,ORD00565,PROD00276,5,149.55,30.0
ITEM001410,ORD00565,PROD00001,7,482.63,50.0
ITEM001411,ORD00566,PROD00327,4,641.18,0.0
ITEM001412,ORD00566,PROD00398,7,643.31,0.0
ITEM001413,ORD00566,PROD00446,5,93.25,0.0
ITEM001414,ORD00566,PROD00223,4,251.46,0.0
ITEM001415,ORD00567,PROD00367,3,285.9,0.0
ITEM001416,ORD00567,PROD00009,2,320.49,0.0
ITEM001417,ORD00568,PROD00273,2,415.83,0.0
ITEM001418,ORD00568,PROD00262,2,217.49,20.0
ITEM001419,ORD00568,PROD00079,7,12.18,0.0
ITEM001420,ORD00569,PROD00295,2,74.01,0.0
ITEM001421,ORD00569,PROD00102,1,221.64,20.0
ITEM001422,ORD00569,PROD00210,3,421.89,0.0
ITEM001423,ORD00570,PROD00480,3,409.54,0.0
ITEM001424,ORD00570,PROD00203,-2,286.81,15.0
ITEM001425,ORD00570,PROD00415,4,584.39,25.0
ITEM001426,ORD00571,PROD00479,3,77.75,25.0
ITEM001427,ORD00572,PROD00338,1,499.03,0.0
ITEM001428,ORD00572,PROD00358,8,252.25,40.0
ITEM001429,ORD00573,PROD00433,4,488.62,0.0
ITEM001430,ORD00573,PROD00458,4,60.98,0.0
ITEM001431,ORD00574,PROD00259,2,473.91,50.0
ITEM001432,ORD00575,PROD00204,4,130.65,0.0
ITEM001433,ORD00575,PROD00398,2,527.6,10.0
ITEM001434,ORD00576,PROD00461,3,497.56,0.0
ITEM001435,ORD00576,PROD00261,4,295.64,0.0
ITEM001436,ORD00577,PROD00271,1,357.95,20.0
ITEM001437,ORD00578,PROD00049,7,271.03,25.0
ITEM001438,ORD00578,PROD00086,2,248.67,10.0
ITEM001439,ORD00578,PROD00395,3,271.01,0.0
ITEM001440,ORD00578,PROD00210,2,437.09,0.0
ITEM001441,ORD00579,PROD00278,6,423.19,0.0
ITEM001442,ORD00579,PROD00346,3,101.92,0.0
ITEM001443,ORD00580,PROD00274,3,395.42,0.0
ITEM001444,ORD00580,PROD00425,6,69.78,0.0
ITEM001445,ORD00580,PROD00260,3,106.25,0.0
ITEM001446,ORD00580,PROD00140,1,407.52,10.0
ITEM001447,ORD00581,PROD00228,8,261.48,20.0
ITEM001451,ORD00583,PROD00411,5,36.03,0.0
ITEM001452,ORD00583,PROD00148,6,284.99,25.0
ITEM001453,ORD00584,PROD00195,1,268.38,0.0
ITEM001454,ORD00585,PROD00340,7,615.09,0.0
ITEM001455,ORD00585,PROD00088,1,8.76,0.0
ITEM001456,ORD00586,PROD00021,5,472.13,40.0
ITEM001457,ORD00586,PROD00431,5,446.54,0.0
ITEM001458,ORD00586,PROD00267,-4,360.43,25.0
ITEM001459,ORD00586,PROD00285,1,203.29,0.0
ITEM001460,ORD00587,PROD00317,8,418.52,5.0
ITEM001461,ORD00587,PROD00284,-4,249.29,50.0
ITEM001462,ORD00588,PROD00469,1,85.85,30.0
ITEM001463,ORD00588,PROD00200,7,160.9,25.0
ITEM001464,ORD00588,PROD00183,1,394.94,50.0
ITEM001465,ORD00589,PROD00050,4,65.76,50.0
ITEM001466,ORD00589,PROD00222,1,316.83,0.0
ITEM001467,ORD00589,PROD00370,2,111.28,0.0
ITEM001468,ORD00590,PROD00016,4,282.87,5.0
ITEM001469,ORD00591,PROD00119,5,65.87,40.0
ITEM001470,ORD00592,PROD00202,6,260.93,0.0
ITEM001475,ORD00594,PROD00478,5,132.66,0.0
ITEM001476,ORD00594,PROD00256,7,553.94,0.0
ITEM001477,ORD00595,PROD00191,7,67.66,0.0
ITEM001478,ORD00595,PROD00422,4,43.64,0.0
ITEM001479,ORD00595,PROD00042,5,508.67,0.0
ITEM001480,ORD00596,PROD00086,-1,311.96,0.0
ITEM001481,ORD00597,PROD00338,2,414.09,0.0
ITEM001482,ORD00597,PROD00368,4,191.77,30.0
ITEM001483,ORD00598,PROD00254,5,20.1,0.0
ITEM001484,ORD00598,PROD00127,6,241.37,0.0
ITEM001485,ORD00598,PROD00167,5,289.69,10.0
ITEM001486,ORD00598,PROD00365,2,204.21,50.0
ITEM001487,ORD00599,PROD00189,8,272.11,0.0
ITEM001488,ORD00599,PROD00027,1,523.21,0.0
ITEM001489,ORD00599,PROD00133,5,389.98,0.0
ITEM001490,ORD00599,PROD00188,6,150.81,0.0
ITEM001491,ORD00600,PROD00058,8,105.52,0.0
ITEM001492,ORD00600,PROD00360,8,227.3,0.0
ITEM001493,ORD00600,PROD00462,1,155.63,0.0
ITEM001494,ORD00601,PROD00114,4,345.27,5.0
ITEM001495,ORD00602,PROD00123,3,614.84,0.0
ITEM001496,ORD00602,PROD00243,3,620.85,0.0
ITEM001497,ORD00603,PROD00407,8,55.93,0.0
ITEM001498,ORD00603,PROD00285,6,218.8,0.0
ITEM001499,ORD00603,PROD00063,5,160.79,10.0
ITEM001500,ORD00604,PROD00374,1,484.43,0.0
ITEM001501,ORD00604,PROD00055,8,366.92,0.0
ITEM001502,ORD00604,PROD00196,8,394.08,0.0
ITEM001503,ORD00605,PROD00304,2,179.19,0.0
ITEM001504,ORD00605,PROD00417,5,551.54,20.0
ITEM001505,ORD00606,PROD00498,1,729.08,0.0
ITEM001506,ORD00606,PROD00405,1,423.32,0.0
ITEM001507,ORD00606,PROD00284,4,249.29,0.0
ITEM001508,ORD00607,PROD00427,6,264.0,25.0
ITEM001509,ORD00607,PROD00305,5,343.46,0.0
ITEM001510,ORD00608,PROD00200,5,139.07,50.0
ITEM001511,ORD00608,PROD00299,3,401.54,20.0
ITEM001512,ORD00608,PROD00169,6,204.34,0.0
ITEM001513,ORD00609,PROD00432,3,365.83,0.0
ITEM001514,ORD00610,PROD00375,2,556.22,0.0
ITEM001515,ORD00610,PROD00277,8,309.45,0.0
ITEM001516,ORD00610,PROD00475,5,226.87,0.0
ITEM001517,ORD00610,PROD00169,5,214.93,0.0
ITEM001518,ORD00611,PROD00390,7,561.76,0.0
ITEM001519,ORD00611,PROD00094,1,254.47,0.0
ITEM001520,ORD00611,PROD00386,2,82.26,0.0
ITEM001521,ORD00611,PROD00313,8,55.67,0.0
ITEM001522,ORD00612,PROD00296,1,68.57,30.0
ITEM001523,ORD00612,PROD00294,3,623.97,0.0
ITEM001524,ORD00612,PROD00025,3,79.45,0.0
ITEM001525,ORD00613,PROD00300,6,167.49,15.0
ITEM001526,ORD00613,PROD00382,1,402.66,0.0
ITEM001527,ORD00613,PROD00384,6,319.11,5.0
